student_id,course_id,marks,grade
STU0387,CRS003,88,A
STU0387,CRS009,89,A
STU0387,CRS004,90,A
STU0387,CRS013,62,C
STU0387,CRS014,81,B+
STU0387,CRS010,84,B+
STU0388,CRS002,77,B+
STU0388,CRS014,74,B
STU0388,CRS003,78,B+
STU0388,CRS001,63,C
STU0388,CRS008,83,B+
STU0389,CRS009,64,C
STU0389,CRS013,69,B
STU0389,CRS006,74,B
STU0389,CRS003,63,C
STU0389,CRS005,68,B
STU0389,CRS001,63,C
STU0389,CRS002,60,C
STU0389,CRS004,82,B+
STU0389,CRS015,62,C
STU0390,CRS001,67,B
STU0390,CRS013,61,C
STU0390,CRS008,57,C
STU0390,CRS007,97,A
STU0390,CRS015,87,A
STU0391,CRS001,61,C
STU0391,CRS008,62,C
STU0391,CRS002,93,A
STU0391,CRS005,68,B
STU0391,CRS015,92,A
STU0391,CRS013,67,B
STU0391,CRS012,66,B
STU0391,CRS011,97,A
STU0391,CRS007,77,B+
STU0392,CRS002,77,B+
STU0392,CRS003,77,B+
STU0392,CRS012,65,B
STU0392,CRS005,87,A
STU0392,CRS010,94,A
STU0393,CRS009,88,A
STU0393,CRS010,68,B
STU0393,CRS002,67,B
STU0393,CRS013,73,B
STU0393,CRS014,65,B
STU0393,CRS001,89,A
STU0394,CRS012,78,B+
STU0394,CRS002,92,A
STU0394,CRS004,66,B
STU0394,CRS009,83,B+
STU0394,CRS008,98,A
STU0395,CRS003,68,B
STU0395,CRS014,87,A
STU0395,CRS006,69,B
STU0395,CRS007,81,B+
STU0395,CRS012,62,C
STU0396,CRS002,73,B
STU0396,CRS008,90,A
STU0396,CRS015,57,C
STU0396,CRS009,60,C
STU0396,CRS003,75,B+
STU0396,CRS014,86,A
STU0396,CRS006,62,C
STU0397,CRS005,73,B
STU0397,CRS008,82,B+
STU0397,CRS010,67,B
STU0397,CRS012,59,C
STU0397,CRS015,85,A
STU0397,CRS014,98,A
STU0397,CRS004,78,B+
STU0397,CRS007,66,B
STU0398,CRS011,83,B+
STU0398,CRS008,88,A
STU0398,CRS015,97,A
STU0398,CRS002,98,A
STU0398,CRS007,60,C
STU0399,CRS003,61,C
STU0399,CRS007,65,B
STU0399,CRS014,59,C
STU0399,CRS012,78,B+
STU0399,CRS010,67,B
STU0400,CRS004,72,B
STU0400,CRS010,92,A
STU0400,CRS007,92,A
STU0400,CRS002,72,B
STU0400,CRS015,96,A
STU0400,CRS013,80,B+
STU0400,CRS008,77,B+
STU0401,CRS011,61,C
STU0401,CRS010,62,C
STU0401,CRS007,71,B
STU0401,CRS008,86,A
STU0401,CRS009,86,A
STU0401,CRS005,69,B
STU0401,CRS003,95,A
STU0401,CRS012,63,C
STU0402,CRS002,98,A
STU0402,CRS012,56,C
STU0402,CRS001,66,B
STU0402,CRS015,79,B+
STU0402,CRS008,93,A
STU0403,CRS006,67,B
STU0403,CRS003,73,B
STU0403,CRS005,97,A
STU0403,CRS010,86,A
STU0403,CRS012,86,A
STU0403,CRS002,87,A
STU0403,CRS011,71,B
STU0403,CRS008,89,A
STU0403,CRS007,76,B+
STU0403,CRS004,89,A
STU0404,CRS001,79,B+
STU0404,CRS013,83,B+
STU0404,CRS015,84,B+
STU0404,CRS007,57,C
STU0404,CRS002,57,C
STU0404,CRS012,66,B
STU0404,CRS008,90,A
STU0404,CRS006,97,A
STU0404,CRS010,74,B
STU0405,CRS003,86,A
STU0405,CRS008,97,A
STU0405,CRS007,90,A
STU0405,CRS015,98,A
STU0405,CRS005,89,A
STU0405,CRS013,91,A
STU0405,CRS014,85,A
STU0405,CRS002,85,A
STU0405,CRS011,90,A
STU0405,CRS006,65,B
STU0406,CRS001,58,C
STU0406,CRS007,56,C
STU0406,CRS005,92,A
STU0406,CRS008,57,C
STU0406,CRS010,63,C
STU0406,CRS014,78,B+
STU0406,CRS006,77,B+
STU0406,CRS013,92,A
STU0406,CRS003,56,C
STU0407,CRS006,70,B
STU0407,CRS007,70,B
STU0407,CRS002,70,B
STU0407,CRS014,96,A
STU0407,CRS015,74,B
STU0407,CRS011,92,A
STU0407,CRS012,60,C
STU0407,CRS010,59,C
STU0407,CRS001,74,B
STU0407,CRS008,62,C
STU0408,CRS003,91,A
STU0408,CRS001,87,A
STU0408,CRS009,81,B+
STU0408,CRS006,72,B
STU0408,CRS014,56,C
STU0408,CRS008,85,A
STU0408,CRS007,92,A
STU0409,CRS006,91,A
STU0409,CRS007,61,C
STU0409,CRS010,86,A
STU0409,CRS014,61,C
STU0409,CRS015,98,A
STU0410,CRS006,94,A
STU0410,CRS008,74,B
STU0410,CRS009,78,B+
STU0410,CRS011,82,B+
STU0410,CRS015,67,B
STU0410,CRS003,86,A
STU0411,CRS014,80,B+
STU0411,CRS013,69,B
STU0411,CRS002,94,A
STU0411,CRS009,60,C
STU0411,CRS004,92,A
STU0411,CRS005,61,C
STU0411,CRS010,92,A
STU0411,CRS001,76,B+
STU0411,CRS003,72,B
STU0411,CRS012,59,C
STU0412,CRS013,74,B
STU0412,CRS009,82,B+
STU0412,CRS008,97,A
STU0412,CRS007,89,A
STU0412,CRS004,75,B+
STU0412,CRS006,67,B
STU0412,CRS002,81,B+
STU0412,CRS005,80,B+
STU0412,CRS015,71,B
STU0413,CRS009,86,A
STU0413,CRS008,68,B
STU0413,CRS011,97,A
STU0413,CRS015,84,B+
STU0413,CRS003,72,B
STU0413,CRS001,95,A
STU0413,CRS012,89,A
STU0413,CRS013,94,A
STU0413,CRS005,82,B+
STU0414,CRS012,64,C
STU0414,CRS011,98,A
STU0414,CRS001,74,B
STU0414,CRS009,82,B+
STU0414,CRS004,81,B+
STU0414,CRS006,75,B+
STU0414,CRS008,59,C
STU0414,CRS003,95,A
STU0414,CRS002,68,B
STU0415,CRS005,70,B
STU0415,CRS014,62,C
STU0415,CRS015,64,C
STU0415,CRS011,67,B
STU0415,CRS003,56,C
STU0415,CRS013,70,B
STU0415,CRS004,74,B
STU0415,CRS007,84,B+
STU0416,CRS009,63,C
STU0416,CRS007,56,C
STU0416,CRS014,71,B
STU0416,CRS011,72,B
STU0416,CRS001,97,A
STU0416,CRS004,90,A
STU0416,CRS003,66,B
STU0416,CRS005,96,A
STU0417,CRS012,60,C
STU0417,CRS008,75,B+
STU0417,CRS013,93,A
STU0417,CRS001,74,B
STU0417,CRS015,59,C
STU0418,CRS015,62,C
STU0418,CRS006,91,A
STU0418,CRS011,87,A
STU0418,CRS013,62,C
STU0418,CRS002,88,A
STU0418,CRS007,97,A
STU0418,CRS003,92,A
STU0418,CRS004,88,A
STU0419,CRS008,92,A
STU0419,CRS002,79,B+
STU0419,CRS004,70,B
STU0419,CRS010,82,B+
STU0419,CRS014,68,B
STU0419,CRS006,64,C
STU0419,CRS012,61,C
STU0420,CRS004,58,C
STU0420,CRS005,86,A
STU0420,CRS008,89,A
STU0420,CRS007,78,B+
STU0420,CRS014,62,C
STU0420,CRS010,75,B+
STU0421,CRS007,78,B+
STU0421,CRS008,74,B
STU0421,CRS011,56,C
STU0421,CRS004,96,A
STU0421,CRS005,93,A
STU0421,CRS003,57,C
STU0421,CRS006,97,A
STU0421,CRS014,58,C
STU0421,CRS009,97,A
STU0422,CRS005,98,A
STU0422,CRS009,62,C
STU0422,CRS007,89,A
STU0422,CRS015,70,B
STU0422,CRS011,83,B+
STU0422,CRS006,79,B+
STU0423,CRS015,70,B
STU0423,CRS007,74,B
STU0423,CRS005,68,B
STU0423,CRS013,65,B
STU0423,CRS002,83,B+
STU0424,CRS006,85,A
STU0424,CRS013,81,B+
STU0424,CRS014,76,B+
STU0424,CRS011,82,B+
STU0424,CRS007,61,C
STU0424,CRS001,65,B
STU0424,CRS005,71,B
STU0424,CRS002,87,A
STU0424,CRS012,59,C
STU0424,CRS004,77,B+
STU0425,CRS010,96,A
STU0425,CRS012,96,A
STU0425,CRS009,66,B
STU0425,CRS014,95,A
STU0425,CRS006,83,B+
STU0425,CRS008,96,A
STU0425,CRS001,63,C
STU0425,CRS013,55,C
STU0426,CRS004,70,B
STU0426,CRS011,88,A
STU0426,CRS005,96,A
STU0426,CRS006,63,C
STU0426,CRS010,93,A
STU0426,CRS002,98,A
STU0426,CRS014,81,B+
STU0426,CRS003,75,B+
STU0427,CRS008,67,B
STU0427,CRS014,60,C
STU0427,CRS012,81,B+
STU0427,CRS003,78,B+
STU0427,CRS005,66,B
STU0427,CRS013,80,B+
STU0427,CRS006,79,B+
STU0427,CRS011,91,A
STU0428,CRS001,60,C
STU0428,CRS015,84,B+
STU0428,CRS009,67,B
STU0428,CRS011,71,B
STU0428,CRS010,65,B
STU0428,CRS004,58,C
STU0429,CRS010,91,A
STU0429,CRS007,62,C
STU0429,CRS015,55,C
STU0429,CRS005,88,A
STU0429,CRS003,82,B+
STU0429,CRS002,84,B+
STU0429,CRS006,98,A
STU0429,CRS011,86,A
STU0430,CRS004,73,B
STU0430,CRS012,86,A
STU0430,CRS015,79,B+
STU0430,CRS013,63,C
STU0430,CRS005,82,B+
STU0431,CRS010,81,B+
STU0431,CRS004,66,B
STU0431,CRS005,81,B+
STU0431,CRS012,64,C
STU0431,CRS011,56,C
STU0431,CRS014,73,B
STU0432,CRS004,60,C
STU0432,CRS010,55,C
STU0432,CRS008,85,A
STU0432,CRS015,63,C
STU0432,CRS006,75,B+
STU0432,CRS014,80,B+
STU0432,CRS013,98,A
STU0433,CRS012,59,C
STU0433,CRS007,61,C
STU0433,CRS015,90,A
STU0433,CRS014,58,C
STU0433,CRS010,58,C
STU0433,CRS005,76,B+
STU0434,CRS008,55,C
STU0434,CRS006,71,B
STU0434,CRS010,87,A
STU0434,CRS011,94,A
STU0434,CRS013,79,B+
STU0434,CRS001,74,B
STU0435,CRS011,65,B
STU0435,CRS006,87,A
STU0435,CRS003,86,A
STU0435,CRS009,76,B+
STU0435,CRS001,84,B+
STU0435,CRS010,63,C
STU0435,CRS013,60,C
STU0435,CRS005,75,B+
STU0436,CRS009,78,B+
STU0436,CRS007,82,B+
STU0436,CRS003,73,B
STU0436,CRS005,71,B
STU0436,CRS002,94,A
STU0436,CRS006,71,B
STU0436,CRS001,88,A
STU0436,CRS013,75,B+
STU0436,CRS004,82,B+
STU0436,CRS008,65,B
STU0437,CRS012,67,B
STU0437,CRS008,64,C
STU0437,CRS013,58,C
STU0437,CRS003,69,B
STU0437,CRS009,66,B
STU0437,CRS014,57,C
STU0437,CRS001,85,A
STU0438,CRS003,83,B+
STU0438,CRS012,77,B+
STU0438,CRS008,90,A
STU0438,CRS007,86,A
STU0438,CRS002,84,B+
STU0438,CRS013,86,A
STU0438,CRS001,62,C
STU0439,CRS014,87,A
STU0439,CRS003,72,B
STU0439,CRS002,91,A
STU0439,CRS006,97,A
STU0439,CRS013,92,A
STU0439,CRS004,68,B
STU0439,CRS005,92,A
STU0439,CRS015,55,C
STU0439,CRS007,88,A
STU0439,CRS011,91,A
STU0440,CRS007,76,B+
STU0440,CRS002,56,C
STU0440,CRS004,73,B
STU0440,CRS008,98,A
STU0440,CRS011,98,A
STU0440,CRS014,62,C
STU0441,CRS006,97,A
STU0441,CRS010,85,A
STU0441,CRS002,84,B+
STU0441,CRS015,95,A
STU0441,CRS003,72,B
STU0441,CRS001,93,A
STU0441,CRS013,97,A
STU0441,CRS008,55,C
STU0442,CRS001,68,B
STU0442,CRS011,58,C
STU0442,CRS010,96,A
STU0442,CRS008,73,B
STU0442,CRS006,75,B+
STU0442,CRS013,58,C
STU0442,CRS003,59,C
STU0443,CRS010,56,C
STU0443,CRS007,68,B
STU0443,CRS002,65,B
STU0443,CRS014,79,B+
STU0443,CRS005,80,B+
STU0443,CRS003,73,B
STU0443,CRS004,96,A
STU0443,CRS012,96,A
STU0443,CRS001,64,C
STU0444,CRS005,98,A
STU0444,CRS008,93,A
STU0444,CRS013,63,C
STU0444,CRS007,77,B+
STU0444,CRS015,97,A
STU0445,CRS014,83,B+
STU0445,CRS006,79,B+
STU0445,CRS009,85,A
STU0445,CRS004,72,B
STU0445,CRS008,91,A
STU0446,CRS007,82,B+
STU0446,CRS002,60,C
STU0446,CRS013,57,C
STU0446,CRS015,87,A
STU0446,CRS006,76,B+
STU0446,CRS010,84,B+
STU0446,CRS003,98,A
STU0446,CRS012,69,B
STU0446,CRS011,96,A
STU0447,CRS012,60,C
STU0447,CRS003,85,A
STU0447,CRS008,74,B
STU0447,CRS009,64,C
STU0447,CRS011,63,C
STU0447,CRS015,98,A
STU0447,CRS002,74,B
STU0447,CRS005,70,B
STU0447,CRS004,88,A
STU0447,CRS007,82,B+
STU0448,CRS010,87,A
STU0448,CRS001,82,B+
STU0448,CRS009,81,B+
STU0448,CRS002,61,C
STU0448,CRS014,84,B+
STU0448,CRS013,97,A
STU0448,CRS012,91,A
STU0449,CRS006,97,A
STU0449,CRS005,84,B+
STU0449,CRS010,66,B
STU0449,CRS002,66,B
STU0449,CRS009,80,B+
STU0449,CRS001,57,C
STU0449,CRS012,60,C
STU0450,CRS015,76,B+
STU0450,CRS012,66,B
STU0450,CRS005,68,B
STU0450,CRS006,66,B
STU0450,CRS010,60,C
STU0450,CRS008,93,A
STU0450,CRS011,71,B
STU0450,CRS013,98,A
STU0451,CRS007,62,C
STU0451,CRS009,55,C
STU0451,CRS001,65,B
STU0451,CRS013,96,A
STU0451,CRS015,85,A
STU0452,CRS012,98,A
STU0452,CRS007,98,A
STU0452,CRS011,80,B+
STU0452,CRS015,74,B
STU0452,CRS010,60,C
STU0452,CRS008,63,C
STU0452,CRS005,63,C
STU0452,CRS006,55,C
STU0453,CRS002,68,B
STU0453,CRS014,85,A
STU0453,CRS001,96,A
STU0453,CRS012,64,C
STU0453,CRS004,96,A
STU0453,CRS013,70,B
STU0454,CRS014,64,C
STU0454,CRS011,85,A
STU0454,CRS013,82,B+
STU0454,CRS009,56,C
STU0454,CRS004,62,C
STU0454,CRS002,65,B
STU0454,CRS005,64,C
STU0454,CRS008,83,B+
STU0455,CRS008,58,C
STU0455,CRS001,76,B+
STU0455,CRS015,55,C
STU0455,CRS010,61,C
STU0455,CRS004,95,A
STU0455,CRS011,82,B+
STU0455,CRS005,81,B+
STU0455,CRS007,86,A
STU0456,CRS010,92,A
STU0456,CRS015,94,A
STU0456,CRS012,98,A
STU0456,CRS009,86,A
STU0456,CRS005,69,B
STU0456,CRS001,58,C
STU0456,CRS008,88,A
STU0456,CRS007,56,C
STU0456,CRS004,82,B+
STU0456,CRS011,91,A
STU0457,CRS009,86,A
STU0457,CRS002,94,A
STU0457,CRS005,96,A
STU0457,CRS011,77,B+
STU0457,CRS007,83,B+
STU0457,CRS008,82,B+
STU0457,CRS014,56,C
STU0458,CRS005,69,B
STU0458,CRS012,87,A
STU0458,CRS004,69,B
STU0458,CRS008,92,A
STU0458,CRS006,98,A
STU0458,CRS014,76,B+
STU0459,CRS014,98,A
STU0459,CRS015,96,A
STU0459,CRS012,78,B+
STU0459,CRS011,85,A
STU0459,CRS008,65,B
STU0459,CRS003,94,A
STU0459,CRS005,68,B
STU0459,CRS007,73,B
STU0459,CRS004,60,C
STU0460,CRS008,86,A
STU0460,CRS003,74,B
STU0460,CRS014,70,B
STU0460,CRS004,68,B
STU0460,CRS013,90,A
STU0460,CRS010,58,C
STU0460,CRS015,56,C
STU0460,CRS002,77,B+
STU0460,CRS007,71,B
STU0460,CRS012,77,B+
STU0461,CRS003,62,C
STU0461,CRS015,90,A
STU0461,CRS009,69,B
STU0461,CRS001,86,A
STU0461,CRS002,71,B
STU0461,CRS006,76,B+
STU0461,CRS007,77,B+
STU0461,CRS011,57,C
STU0461,CRS005,90,A
STU0461,CRS008,72,B
STU0462,CRS014,58,C
STU0462,CRS012,83,B+
STU0462,CRS009,84,B+
STU0462,CRS010,62,C
STU0462,CRS011,61,C
STU0462,CRS002,94,A
STU0463,CRS013,62,C
STU0463,CRS014,68,B
STU0463,CRS002,78,B+
STU0463,CRS009,65,B
STU0463,CRS001,73,B
STU0463,CRS012,83,B+
STU0463,CRS015,87,A
STU0463,CRS003,86,A
STU0463,CRS006,61,C
STU0464,CRS011,83,B+
STU0464,CRS006,81,B+
STU0464,CRS014,55,C
STU0464,CRS003,70,B
STU0464,CRS002,85,A
STU0464,CRS004,76,B+
STU0465,CRS009,95,A
STU0465,CRS003,97,A
STU0465,CRS002,70,B
STU0465,CRS005,64,C
STU0465,CRS006,88,A
STU0465,CRS007,81,B+
STU0465,CRS011,69,B
STU0466,CRS013,98,A
STU0466,CRS007,78,B+
STU0466,CRS014,56,C
STU0466,CRS015,83,B+
STU0466,CRS008,64,C
STU0466,CRS009,55,C
STU0467,CRS013,80,B+
STU0467,CRS009,57,C
STU0467,CRS002,97,A
STU0467,CRS015,96,A
STU0467,CRS006,64,C
STU0467,CRS011,91,A
STU0467,CRS007,58,C
STU0467,CRS003,95,A
STU0467,CRS004,97,A
STU0467,CRS001,88,A
STU0468,CRS007,77,B+
STU0468,CRS015,55,C
STU0468,CRS011,72,B
STU0468,CRS012,88,A
STU0468,CRS009,94,A
STU0468,CRS005,64,C
STU0468,CRS006,80,B+
STU0469,CRS011,67,B
STU0469,CRS004,74,B
STU0469,CRS009,60,C
STU0469,CRS010,57,C
STU0469,CRS012,89,A
STU0469,CRS008,76,B+
STU0469,CRS006,79,B+
STU0469,CRS007,63,C
STU0470,CRS009,95,A
STU0470,CRS005,65,B
STU0470,CRS004,56,C
STU0470,CRS002,56,C
STU0470,CRS015,89,A
STU0470,CRS011,92,A
STU0470,CRS014,71,B
STU0470,CRS006,70,B
STU0470,CRS007,74,B
STU0471,CRS007,96,A
STU0471,CRS009,62,C
STU0471,CRS002,83,B+
STU0471,CRS012,74,B
STU0471,CRS001,91,A
STU0471,CRS006,55,C
STU0471,CRS005,84,B+
STU0471,CRS010,76,B+
STU0471,CRS011,70,B
STU0471,CRS015,92,A
STU0472,CRS012,97,A
STU0472,CRS011,91,A
STU0472,CRS014,98,A
STU0472,CRS009,63,C
STU0472,CRS010,79,B+
STU0472,CRS004,88,A
STU0472,CRS006,70,B
STU0472,CRS005,61,C
STU0472,CRS003,75,B+
STU0473,CRS010,81,B+
STU0473,CRS004,60,C
STU0473,CRS013,60,C
STU0473,CRS006,58,C
STU0473,CRS008,82,B+
STU0473,CRS002,63,C
STU0473,CRS003,85,A
STU0473,CRS007,68,B
STU0473,CRS011,83,B+
STU0474,CRS006,90,A
STU0474,CRS011,88,A
STU0474,CRS009,80,B+
STU0474,CRS007,71,B
STU0474,CRS010,92,A
STU0475,CRS011,87,A
STU0475,CRS007,63,C
STU0475,CRS008,86,A
STU0475,CRS012,84,B+
STU0475,CRS013,63,C
STU0475,CRS014,87,A
STU0475,CRS003,88,A
STU0475,CRS009,62,C
STU0476,CRS004,62,C
STU0476,CRS008,62,C
STU0476,CRS014,78,B+
STU0476,CRS001,91,A
STU0476,CRS003,73,B
STU0476,CRS009,57,C
STU0476,CRS006,88,A
STU0476,CRS002,64,C
STU0476,CRS005,62,C
STU0476,CRS015,78,B+
STU0477,CRS006,92,A
STU0477,CRS005,81,B+
STU0477,CRS014,58,C
STU0477,CRS008,74,B
STU0477,CRS001,73,B
STU0477,CRS003,68,B
STU0477,CRS010,66,B
STU0478,CRS008,74,B
STU0478,CRS001,91,A
STU0478,CRS002,83,B+
STU0478,CRS009,76,B+
STU0478,CRS006,79,B+
STU0478,CRS013,85,A
STU0478,CRS014,93,A
STU0478,CRS007,63,C
STU0478,CRS004,63,C
STU0478,CRS005,87,A
STU0479,CRS008,97,A
STU0479,CRS013,94,A
STU0479,CRS015,81,B+
STU0479,CRS011,79,B+
STU0479,CRS014,69,B
STU0479,CRS003,80,B+
STU0479,CRS006,76,B+
STU0479,CRS002,89,A
STU0479,CRS007,57,C
STU0479,CRS005,97,A
STU0480,CRS012,96,A
STU0480,CRS005,90,A
STU0480,CRS011,60,C
STU0480,CRS002,67,B
STU0480,CRS003,94,A
STU0480,CRS001,89,A
STU0480,CRS014,91,A
STU0480,CRS015,58,C
STU0481,CRS009,72,B
STU0481,CRS004,68,B
STU0481,CRS013,70,B
STU0481,CRS008,92,A
STU0481,CRS015,83,B+
STU0481,CRS001,60,C
STU0481,CRS002,89,A
STU0481,CRS003,93,A
STU0481,CRS010,75,B+
STU0482,CRS010,56,C
STU0482,CRS001,88,A
STU0482,CRS008,75,B+
STU0482,CRS014,79,B+
STU0482,CRS006,71,B
STU0482,CRS007,60,C
STU0482,CRS003,62,C
STU0482,CRS015,61,C
STU0483,CRS003,98,A
STU0483,CRS005,65,B
STU0483,CRS015,58,C
STU0483,CRS013,94,A
STU0483,CRS014,75,B+
STU0483,CRS002,66,B
STU0483,CRS012,56,C
STU0483,CRS011,58,C
STU0483,CRS004,74,B
STU0484,CRS002,58,C
STU0484,CRS006,67,B
STU0484,CRS003,70,B
STU0484,CRS007,93,A
STU0484,CRS014,92,A
STU0484,CRS005,70,B
STU0484,CRS012,86,A
STU0484,CRS015,87,A
STU0485,CRS007,85,A
STU0485,CRS002,56,C
STU0485,CRS005,81,B+
STU0485,CRS001,95,A
STU0485,CRS006,69,B
STU0485,CRS008,56,C
STU0485,CRS009,72,B
STU0485,CRS015,90,A
STU0485,CRS012,92,A
STU0486,CRS002,95,A
STU0486,CRS004,87,A
STU0486,CRS013,68,B
STU0486,CRS009,64,C
STU0486,CRS011,78,B+
STU0486,CRS003,89,A
STU0486,CRS005,65,B
STU0486,CRS007,70,B
STU0486,CRS014,89,A
STU0486,CRS001,82,B+
STU0487,CRS008,85,A
STU0487,CRS001,72,B
STU0487,CRS014,93,A
STU0487,CRS015,71,B
STU0487,CRS010,98,A
STU0487,CRS005,79,B+
STU0487,CRS003,77,B+
STU0487,CRS013,95,A
STU0487,CRS012,68,B
STU0488,CRS014,80,B+
STU0488,CRS009,62,C
STU0488,CRS005,63,C
STU0488,CRS001,90,A
STU0488,CRS003,72,B
STU0488,CRS015,82,B+
STU0488,CRS002,68,B
STU0488,CRS013,94,A
STU0488,CRS012,87,A
STU0489,CRS015,70,B
STU0489,CRS011,97,A
STU0489,CRS006,75,B+
STU0489,CRS014,76,B+
STU0489,CRS005,68,B
STU0489,CRS008,84,B+
STU0489,CRS012,93,A
STU0490,CRS001,55,C
STU0490,CRS012,55,C
STU0490,CRS003,98,A
STU0490,CRS011,66,B
STU0490,CRS015,81,B+
STU0490,CRS010,90,A
STU0490,CRS008,86,A
STU0491,CRS009,97,A
STU0491,CRS002,83,B+
STU0491,CRS013,98,A
STU0491,CRS011,62,C
STU0491,CRS012,77,B+
STU0491,CRS014,79,B+
STU0491,CRS015,93,A
STU0491,CRS001,77,B+
STU0492,CRS003,67,B
STU0492,CRS014,83,B+
STU0492,CRS013,55,C
STU0492,CRS012,69,B
STU0492,CRS001,56,C
STU0492,CRS002,72,B
STU0492,CRS008,98,A
STU0492,CRS006,77,B+
STU0493,CRS002,69,B
STU0493,CRS014,86,A
STU0493,CRS010,78,B+
STU0493,CRS011,57,C
STU0493,CRS005,72,B
STU0493,CRS004,86,A
STU0494,CRS012,86,A
STU0494,CRS010,65,B
STU0494,CRS004,90,A
STU0494,CRS001,67,B
STU0494,CRS013,97,A
STU0494,CRS007,91,A
STU0494,CRS002,98,A
STU0494,CRS005,98,A
STU0494,CRS008,93,A
STU0494,CRS014,91,A
STU0495,CRS002,71,B
STU0495,CRS010,91,A
STU0495,CRS003,69,B
STU0495,CRS012,88,A
STU0495,CRS015,72,B
STU0495,CRS013,67,B
STU0496,CRS001,96,A
STU0496,CRS012,98,A
STU0496,CRS011,96,A
STU0496,CRS009,58,C
STU0496,CRS010,75,B+
STU0496,CRS005,82,B+
STU0496,CRS014,81,B+
STU0496,CRS008,72,B
STU0496,CRS015,62,C
STU0496,CRS004,98,A
STU0497,CRS008,89,A
STU0497,CRS015,83,B+
STU0497,CRS006,75,B+
STU0497,CRS009,55,C
STU0497,CRS001,80,B+
STU0497,CRS004,67,B
STU0497,CRS011,76,B+
STU0497,CRS005,60,C
STU0497,CRS010,91,A
STU0498,CRS012,70,B
STU0498,CRS004,67,B
STU0498,CRS015,65,B
STU0498,CRS007,76,B+
STU0498,CRS002,74,B
STU0499,CRS011,82,B+
STU0499,CRS015,56,C
STU0499,CRS002,92,A
STU0499,CRS001,95,A
STU0499,CRS008,76,B+
STU0500,CRS004,88,A
STU0500,CRS002,70,B
STU0500,CRS008,59,C
STU0500,CRS015,93,A
STU0500,CRS006,94,A
STU0500,CRS001,83,B+
STU0500,CRS011,61,C
